"COD_EMPRESA","NUM_PEDIDO","PCT_COMISSAO_2","COD_REPRES_3","PCT_COMISSAO_3"
"01",2137,0,0,0
"01",2863,0,0,0
"01",3248,0,0,0
"01",2019,0,0,0
"01",2143,0,0,0
"01",2842,0,0,0
"01",2156,0,0,0
"01",2256,0,0,0
"01",1945,0,0,0
"01",2163,0,0,0
"01",4129,0,0,0
"01",3887,0,0,0
"01",3085,0,0,0
"01",2195,0,0,0
"01",3228,0,0,0
"01",2135,0,0,0
"01",3241,0,0,0
"01",3782,0,0,0
"01",3023,0,0,0
"01",3819,0,0,0
"01",2861,0,0,0
"01",2663,0,0,0
"01",4097,0,0,0
"01",3587,0,0,0
"01",3955,0,0,0
"01",3607,0,0,0
"01",4415,0,0,0
"01",3617,0,0,0
"01",4658,0,0,0
"01",2978,0,0,0
"01",4491,0,0,0
"01",2722,0,0,0
"01",3027,0,0,0
"01",3801,0,0,0
"01",3227,0,0,0
"01",3226,0,0,0
"01",3718,0,0,0
"01",3991,0,0,0
"01",3062,0,0,0
"01",3741,0,0,0
"01",3949,0,0,0
"01",3726,0,0,0
"01",3731,0,0,0
"01",3300,0,0,0
"01",3247,0,0,0
"01",3264,0,0,0
"01",3265,0,0,0
"01",4338,0,0,0
"01",4178,0,0,0
"01",4282,0,0,0
"01",4085,0,0,0
"01",4701,0,0,0
"01",4117,0,0,0
"01",4090,0,0,0
"01",4267,0,0,0
"01",4283,0,0,0
"01",4580,0,0,0
"01",4225,0,0,0
"01",3530,0,0,0
"01",4152,0,0,0
"01",4421,0,0,0
"01",4417,0,0,0
"01",4659,0,0,0
"01",4423,0,0,0
"01",4490,0,0,0
"01",4723,0,0,0
"01",4683,0,0,0
"01",4433,0,0,0
"01",4702,0,0,0
"01",3510,0,0,0
"01",3543,0,0,0
"01",567,0,0,0
"01",837,0,0,0
"01",766,0,0,0
"01",527,0,0,0
"01",907,0,0,0
"01",763,0,0,0
"01",1727,0,0,0
"01",1740,0,0,0
"01",490,0,0,0
"01",3830,0,0,0
"01",2003,0,0,0
"01",1964,0,0,0
"01",200,0,0,0
"01",197,0,0,0
"01",49,0,0,0
"01",220,0,0,0
"01",159,0,0,0
"01",169,0,0,0
"01",223,0,0,0
"01",72,0,0,0
"01",672,0,0,0
"01",199,0,0,0
"01",145,0,0,0
"01",374,0,0,0
"01",382,0,0,0
"01",168,0,0,0
"01",125,0,0,0
"01",1084,0,0,0
"01",599,0,0,0
"01",406,0,0,0
"01",437,0,0,0
"01",219,0,0,0
"01",102,0,0,0
"01",267,0,0,0
"01",460,0,0,0
"01",2779,0,0,0
"01",554,0,0,0
"01",373,0,0,0
"01",768,0,0,0
"01",2467,0,0,0
"01",762,0,0,0
"01",313,0,0,0
"01",779,0,0,0
"01",1417,0,0,0
"01",1295,0,0,0
"01",663,0,0,0
"01",499,0,0,0
"01",606,0,0,0
"01",930,0,0,0
"01",949,0,0,0
"01",1571,0,0,0
"01",364,0,0,0
"01",1155,0,0,0
"01",299,0,0,0
"01",633,0,0,0
"01",814,0,0,0
"01",1148,0,0,0
"01",4215,0,0,0
"01",1950,0,0,0
"01",1992,0,0,0
"01",1032,0,0,0
"01",1261,0,0,0
"01",562,0,0,0
"01",230,0,0,0
"01",771,0,0,0
"01",3910,0,0,0
"01",1023,0,0,0
"01",1629,0,0,0
"01",616,0,0,0
"01",671,0,0,0
"01",209,0,0,0
"01",57,0,0,0
"01",270,0,0,0
"01",781,0,0,0
"01",759,0,0,0
"01",700,0,0,0
"01",54,0,0,0
"01",560,0,0,0
"01",458,0,0,0
"01",474,0,0,0
"01",252,0,0,0
"01",546,0,0,0
"01",488,0,0,0
"01",475,0,0,0
"01",451,0,0,0
"01",598,0,0,0
"01",851,0,0,0
"01",1722,0,0,0
"01",482,0,0,0
"01",1342,0,0,0
"01",528,0,0,0
"01",417,0,0,0
"01",621,0,0,0
"01",649,0,0,0
"01",701,0,0,0
"01",1154,0,0,0
"01",1097,0,0,0
"01",1038,0,0,0
"01",1476,0,0,0
"01",1595,0,0,0
"01",1474,0,0,0
"01",741,0,0,0
"01",2126,0,0,0
"01",1082,0,0,0
"01",682,0,0,0
"01",377,0,0,0
"01",101,0,0,0
"01",402,0,0,0
"01",251,0,0,0
"01",822,0,0,0
"01",1103,0,0,0
"01",511,0,0,0
"01",590,0,0,0
"01",574,0,0,0
"01",356,0,0,0
"01",937,0,0,0
"01",1969,0,0,0
"01",183,0,0,0
"01",2125,0,0,0
"01",1113,0,0,0
"01",381,0,0,0
"01",1314,0,0,0
"01",1441,0,0,0
"01",979,0,0,0
"01",348,0,0,0
"01",3180,0,0,0
"01",431,0,0,0
"01",835,0,0,0
"01",692,0,0,0
"01",436,0,0,0
"01",1524,0,0,0
"01",601,0,0,0
"01",1480,0,0,0
"01",1482,0,0,0
"01",2081,0,0,0
"01",650,0,0,0
"01",1496,0,0,0
"01",925,0,0,0
"01",1955,0,0,0
"01",2308,0,0,0
"01",1109,0,0,0
"01",2030,0,0,0
"01",1980,0,0,0
"01",137,0,0,0
"01",55,0,0,0
"01",133,0,0,0
"01",277,0,0,0
"01",62,0,0,0
"01",506,0,0,0
"01",139,0,0,0
"01",519,0,0,0
"01",523,0,0,0
"01",412,0,0,0
"01",463,0,0,0
"01",579,0,0,0
"01",1944,0,0,0
"01",300,0,0,0
"01",2058,0,0,0
"01",423,0,0,0
"01",257,0,0,0
"01",531,0,0,0
"01",329,0,0,0
"01",293,0,0,0
"01",128,0,0,0
"01",202,0,0,0
"01",548,0,0,0
"01",547,0,0,0
"01",664,0,0,0
"01",479,0,0,0
"01",543,0,0,0
"01",530,0,0,0
"01",911,0,0,0
"01",2039,0,0,0
"01",627,0,0,0
"01",3591,0,0,0
"01",502,0,0,0
"01",798,0,0,0
"01",2355,0,0,0
"01",1598,0,0,0
"01",3209,0,0,0
"01",673,0,0,0
"01",821,0,0,0
"01",689,0,0,0
"01",1833,0,0,0
"01",721,0,0,0
"01",652,0,0,0
"01",1983,0,0,0
"01",659,0,0,0
"01",595,0,0,0
"01",524,0,0,0
"01",2671,0,0,0
"01",510,0,0,0
"01",1982,0,0,0
"01",2009,0,0,0
"01",198,0,0,0
"01",164,0,0,0
"01",266,0,0,0
"01",188,0,0,0
"01",66,0,0,0
"01",555,0,0,0
"01",386,0,0,0
"01",191,0,0,0
"01",65,0,0,0
"01",210,0,0,0
"01",764,0,0,0
"01",224,0,0,0
"01",221,0,0,0
"01",173,0,0,0
"01",193,0,0,0
"01",96,0,0,0
"01",465,0,0,0
"01",380,0,0,0
"01",384,0,0,0
"01",3990,0,0,0
"01",272,0,0,0
"01",337,0,0,0
"01",522,0,0,0
"01",439,0,0,0
"01",2084,0,0,0
"01",172,0,0,0
"01",250,0,0,0
"01",323,0,0,0
"01",338,0,0,0
"01",347,0,0,0
"01",450,0,0,0
"01",307,0,0,0
"01",765,0,0,0
"01",2612,0,0,0
"01",532,0,0,0
"01",420,0,0,0
"01",687,0,0,0
"01",517,0,0,0
"01",495,0,0,0
"01",2110,0,0,0
"01",827,0,0,0
"01",471,0,0,0
"01",468,0,0,0
"01",2477,0,0,0
"01",2911,0,0,0
"01",592,0,0,0
"01",3048,0,0,0
"01",629,0,0,0
"01",568,0,0,0
"01",2690,0,0,0
"01",2643,0,0,0
"01",909,0,0,0
"01",2627,0,0,0
"01",1877,0,0,0
"01",2147,0,0,0
"01",991,0,0,0
"01",2162,0,0,0
"01",706,0,0,0
"01",2189,0,0,0
"01",889,0,0,0
"01",845,0,0,0
"01",2131,0,0,0
"01",3073,0,0,0
"01",3716,0,0,0
"01",3071,0,0,0
"01",2908,0,0,0
"01",2913,0,0,0
"01",2912,0,0,0
"01",2916,0,0,0
"01",3142,0,0,0
"01",4795,0,0,0
"01",4514,0,0,0
"01",3965,0,0,0
"01",4672,0,0,0
"01",2980,0,0,0
"01",3229,0,0,0
"01",3489,0,0,0
"01",3507,0,0,0
"01",4007,0,0,0
"01",3095,0,0,0
"01",4884,0,0,0
"01",2915,0,0,0
"01",3538,0,0,0
"01",4656,0,0,0
"01",3482,0,0,0
"01",3868,0,0,0
"01",4898,0,0,0
"01",3648,0,0,0
"01",4436,0,0,0
"01",3124,0,0,0
"01",2537,0,0,0
"01",3837,0,0,0
"01",2576,0,0,0
"01",2601,0,0,0
"01",2591,0,0,0
"01",3710,0,0,0
"01",4072,0,0,0
"01",2534,0,0,0
"01",3297,0,0,0
"01",3422,0,0,0
"01",3412,0,0,0
"01",3407,0,0,0
"01",3445,0,0,0
"01",3393,0,0,0
"01",3341,0,0,0
"01",4186,0,0,0
"01",3928,0,0,0
"01",4434,0,0,0
"01",2958,0,0,0
"01",4220,0,0,0
"01",3958,0,0,0
"01",4682,0,0,0
"01",4201,0,0,0
"01",4413,0,0,0
"01",3734,0,0,0
"01",4200,0,0,0
"01",4424,0,0,0
"01",4387,0,0,0
"01",2914,0,0,0
"01",2918,0,0,0
"01",3033,0,0,0
"01",3088,0,0,0
"01",3629,0,0,0
"01",4617,0,0,0
"01",4558,0,0,0
"01",4627,0,0,0
"01",4296,0,0,0
"01",4766,0,0,0
"01",4750,0,0,0
"01",4645,0,0,0
"01",4714,0,0,0
"01",4732,0,0,0
"01",4716,0,0,0
"01",4748,0,0,0
"01",4733,0,0,0
"01",4690,0,0,0
"01",3187,0,0,0
"01",4751,0,0,0
"01",4759,0,0,0
"01",3667,0,0,0
"01",4761,0,0,0
"01",3746,0,0,0
"01",4764,0,0,0
"01",3630,0,0,0
"01",3747,0,0,0
"01",3663,0,0,0
"01",3817,0,0,0
"01",3616,0,0,0
"01",3602,0,0,0
"01",4826,0,0,0
"01",4828,0,0,0
"01",4869,0,0,0
"01",4809,0,0,0
"01",4818,0,0,0
"01",4819,0,0,0
"01",4800,0,0,0
"01",4822,0,0,0
"01",4850,0,0,0
"01",4866,0,0,0
"01",3780,0,0,0
"01",4853,0,0,0
"01",4897,0,0,0
"01",4901,0,0,0
"01",4747,0,0,0
"01",4699,0,0,0
"01",3770,0,0,0
"01",4721,0,0,0
"01",4872,0,0,0
"01",3479,0,0,0
"01",3769,0,0,0
"01",4730,0,0,0
"01",4705,0,0,0
"01",4756,0,0,0
"01",4742,0,0,0
"01",4787,0,0,0
"01",4786,0,0,0
"01",3698,0,0,0
"01",4772,0,0,0
"01",4775,0,0,0
"01",4794,0,0,0
"01",4028,0,0,0
"01",4765,0,0,0
"01",4812,0,0,0
"01",4873,0,0,0
"01",4815,0,0,0
"01",4827,0,0,0
"01",4886,0,0,0
"01",4902,0,0,0
"01",4870,0,0,0
"01",981,0,0,0
"01",1056,0,0,0
"01",3113,0,0,0
"01",1609,0,0,0
"01",1132,0,0,0
"01",1574,0,0,0
"01",2635,0,0,0
"01",1586,0,0,0
"01",1775,0,0,0
"01",2574,0,0,0
"01",856,0,0,0
"01",1576,0,0,0
"01",1356,0,0,0
"01",936,0,0,0
"01",2172,0,0,0
"01",1611,0,0,0
"01",935,0,0,0
"01",859,0,0,0
"01",1355,0,0,0
"01",3144,0,0,0
"01",1549,0,0,0
"01",855,0,0,0
"01",703,0,0,0
"01",877,0,0,0
"01",910,0,0,0
"01",4352,0,0,0
"01",1416,0,0,0
"01",1577,0,0,0
"01",1259,0,0,0
"01",993,0,0,0
"01",1138,0,0,0
"01",2466,0,0,0
"01",1332,0,0,0
"01",1358,0,0,0
"01",1222,0,0,0
"01",1331,0,0,0
"01",1388,0,0,0
"01",1325,0,0,0
"01",1344,0,0,0
"01",4556,0,0,0
"01",1347,0,0,0
"01",1479,0,0,0
"01",2577,0,0,0
"01",2006,0,0,0
"01",2329,0,0,0
"01",3847,0,0,0
"01",2082,0,0,0
"01",2809,0,0,0
"01",2462,0,0,0
"01",2134,0,0,0
"01",2727,0,0,0
"01",4289,0,0,0
"01",2378,0,0,0
"01",4724,0,0,0
"01",3153,0,0,0
"01",2847,0,0,0
"01",3189,0,0,0
"01",2757,0,0,0
"01",2730,0,0,0
"01",4187,0,0,0
"01",2843,0,0,0
"01",2689,0,0,0
"01",2485,0,0,0
"01",4077,0,0,0
"01",3130,0,0,0
"01",2794,0,0,0
"01",2880,0,0,0
"01",2900,0,0,0
"01",2954,0,0,0
"01",4578,0,0,0
"01",3043,0,0,0
"01",2648,0,0,0
"01",3076,0,0,0
"01",3082,0,0,0
"01",3167,0,0,0
"01",3204,0,0,0
"01",4503,0,0,0
"01",3618,0,0,0
"01",4425,0,0,0
"01",2984,0,0,0
"01",4403,0,0,0
"01",3963,0,0,0
"01",4353,0,0,0
"01",4208,0,0,0
"01",3268,0,0,0
"01",3245,0,0,0
"01",4268,0,0,0
"01",3838,0,0,0
"01",3266,0,0,0
"01",3623,0,0,0
"01",3381,0,0,0
"01",2712,0,0,0
"01",3888,0,0,0
"01",3778,0,0,0
"01",4197,0,0,0
"01",2934,0,0,0
"01",3370,0,0,0
"01",4600,0,0,0
"01",3757,0,0,0
"01",3389,0,0,0
"01",4463,0,0,0
"01",4621,0,0,0
"01",3927,0,0,0
"01",2556,0,0,0
"01",2546,0,0,0
"01",2567,0,0,0
"01",2522,0,0,0
"01",2525,0,0,0
"01",2494,0,0,0
"01",3903,0,0,0
"01",4536,0,0,0
"01",2688,0,0,0
"01",2793,0,0,0
"01",2758,0,0,0
"01",2756,0,0,0
"01",2751,0,0,0
"01",3653,0,0,0
"01",4459,0,0,0
"01",4276,0,0,0
"01",4557,0,0,0
"01",4595,0,0,0
"01",4559,0,0,0
"01",4241,0,0,0
"01",4582,0,0,0
"01",4719,0,0,0
"01",4587,0,0,0
"01",4623,0,0,0
"01",4729,0,0,0
"01",4590,0,0,0
"01",4592,0,0,0
"01",4602,0,0,0
"01",4616,0,0,0
"01",4727,0,0,0
"01",4628,0,0,0
"01",4629,0,0,0
"01",4068,0,0,0
"01",440,0,0,0
"01",1277,0,0,0
"01",464,0,0,0
"01",1239,0,0,0
"01",1110,0,0,0
"01",452,0,0,0
"01",1402,0,0,0
"01",2351,0,0,0
"01",605,0,0,0
"01",1247,0,0,0
"01",970,0,0,0
"01",1256,0,0,0
"01",1318,0,0,0
"01",2210,0,0,0
"01",1262,0,0,0
"01",1267,0,0,0
"01",711,0,0,0
"01",886,0,0,0
"01",1672,0,0,0
"01",902,0,0,0
"01",934,0,0,0
"01",1012,0,0,0
"01",869,0,0,0
"01",1824,0,0,0
"01",2423,0,0,0
"01",853,0,0,0
"01",1786,0,0,0
"01",1785,0,0,0
"01",1404,0,0,0
"01",1292,0,0,0
"01",718,0,0,0
"01",1403,0,0,0
"01",752,0,0,0
"01",1596,0,0,0
"01",2317,0,0,0
"01",1297,0,0,0
"01",1582,0,0,0
"01",990,0,0,0
"01",862,0,0,0
"01",1464,0,0,0
"01",2312,0,0,0
"01",944,0,0,0
"01",1093,0,0,0
"01",2263,0,0,0
"01",2678,0,0,0
"01",1949,0,0,0
"01",1310,0,0,0
"01",2286,0,0,0
"01",2509,0,0,0
"01",1831,0,0,0
"01",2408,0,0,0
"01",1816,0,0,0
"01",3222,0,0,0
"01",1699,0,0,0
"01",874,0,0,0
"01",1826,0,0,0
"01",1967,0,0,0
"01",1868,0,0,0
"01",2381,0,0,0
"01",2486,0,0,0
"01",1770,0,0,0
"01",1490,0,0,0
"01",3519,0,0,0
"01",2735,0,0,0
"01",2560,0,0,0
"01",2451,0,0,0
"01",2501,0,0,0
"01",2561,0,0,0
"01",2558,0,0,0
"01",2559,0,0,0
"01",2864,0,0,0
"01",3874,0,0,0
"01",2453,0,0,0
"01",4368,0,0,0
"01",2741,0,0,0
"01",2457,0,0,0
"01",9035,0,0,0
"01",9392,0,0,0
"01",9399,0,0,0
"01",9024,0,0,0
"01",9080,0,0,0
"01",10286,0,0,0
"01",10405,0,0,0
"01",9749,0,0,0
"01",10204,0,0,0
"01",9838,0,0,0
"01",14070,0,0,0
"01",8999,0,0,0
"01",10065,0,0,0
"01",9471,0,0,0
"01",10330,0,0,0
"01",7992,0,0,0
"01",8015,0,0,0
"01",10074,0,0,0
"01",8024,0,0,0
"01",12283,0,0,0
"01",8042,0,0,0
"01",8074,0,0,0
"01",8080,0,0,0
"01",8089,0,0,0
"01",8132,0,0,0
"01",8134,0,0,0
"01",8136,0,0,0
"01",8138,0,0,0
"01",8153,0,0,0
"01",9612,0,0,0
"01",8193,0,0,0
"01",11180,0,0,0
"01",9615,0,0,0
"01",10935,0,0,0
"01",10800,0,0,0
"01",13294,0,0,0
"01",9710,0,0,0
"01",9253,0,0,0
"01",12778,0,0,0
"01",12042,0,0,0
"01",13584,0,0,0
"01",8825,0,0,0
"01",8711,0,0,0
"01",9842,0,0,0
"01",10868,0,0,0
"01",9916,0,0,0
"01",11806,0,0,0
"01",9982,0,0,0
"01",10011,0,0,0
"01",9917,0,0,0
"01",11286,0,0,0
"01",10164,0,0,0
"01",14386,0,0,0
"01",10983,0,0,0
"01",9100,0,0,0
"01",9096,0,0,0
"01",10073,0,0,0
"01",9093,0,0,0
"01",10290,0,0,0
"01",10728,0,0,0
"01",9223,0,0,0
"01",10146,0,0,0
"01",10746,0,0,0
"01",10990,0,0,0
"01",11068,0,0,0
"01",10967,0,0,0
"01",11779,0,0,0
"01",11032,0,0,0
"01",14381,0,0,0
"01",10363,0,0,0
"01",12320,0,0,0
"01",11258,0,0,0
"01",11669,0,0,0
"01",10936,0,0,0
"01",13006,0,0,0
"01",13621,0,0,0
"01",10937,0,0,0
"01",10070,0,0,0
"01",10939,0,0,0
"01",11130,0,0,0
"01",11019,0,0,0
"01",10941,0,0,0
"01",10565,0,0,0
"01",10942,0,0,0
"01",11086,0,0,0
"01",11670,0,0,0
"01",11259,0,0,0
"01",12810,0,0,0
"01",13481,0,0,0
"01",11305,0,0,0
"01",11234,0,0,0
"01",12501,0,0,0
"01",11320,0,0,0
"01",11588,0,0,0
"01",14518,0,0,0
"01",11978,0,0,0
"01",12107,0,0,0
"01",14214,0,0,0
"01",12295,0,0,0
"01",11698,0,0,0
"01",12265,0,0,0
"01",11452,0,0,0
"01",13346,0,0,0
"01",12470,0,0,0
"01",11488,0,0,0
"01",12291,0,0,0
"01",11856,0,0,0
"01",11560,0,0,0
"01",11504,0,0,0
"01",15922,0,0,0
"01",12460,0,0,0
"01",10574,0,0,0
"01",11684,0,0,0
"01",10508,0,0,0
"01",11788,0,0,0
"01",10667,0,0,0
"01",13912,0,0,0
"01",10697,0,0,0
"01",12468,0,0,0
"01",12085,0,0,0
"01",12715,0,0,0
"01",15742,0,0,0
"01",13327,0,0,0
"01",12175,0,0,0
"01",13233,0,0,0
"01",12890,0,0,0
"01",12533,0,0,0
"01",16087,0,0,0
"01",12977,0,0,0
"01",11915,0,0,0
"01",12818,0,0,0
"01",12904,0,0,0
"01",13075,0,0,0
"01",13691,0,0,0
"01",14552,0,0,0
"01",13344,0,0,0
"01",16156,0,0,0
"01",14379,0,0,0
"01",13335,0,0,0
"01",13310,0,0,0
"01",11718,0,0,0
"01",13046,0,0,0
"01",12461,0,0,0
"01",13210,0,0,0
"01",13047,0,0,0
"01",12458,0,0,0
"01",13410,0,0,0
"01",13313,0,0,0
"01",14851,0,0,0
"01",13260,0,0,0
"01",13411,0,0,0
"01",14178,0,0,0
"01",12308,0,0,0
"01",13461,0,0,0
"01",13820,0,0,0
"01",14001,0,0,0
"01",13804,0,0,0
"01",13690,0,0,0
"01",12429,0,0,0
"01",12420,0,0,0
"01",12379,0,0,0
"01",12325,0,0,0
"01",14916,0,0,0
"01",12346,0,0,0
"01",12347,0,0,0
"01",12299,0,0,0
"01",14051,0,0,0
"01",14976,0,0,0
"01",13647,0,0,0
"01",13895,0,0,0
"01",14267,0,0,0
"01",13780,0,0,0
"01",15274,0,0,0
"01",13946,0,0,0
"01",14028,0,0,0
"01",13851,0,0,0
"01",14056,0,0,0
"01",15160,0,0,0
"01",13722,0,0,0
"01",14788,0,0,0
"01",14053,0,0,0
"01",14333,0,0,0
"01",15806,0,0,0
"01",14261,0,0,0
"01",14071,0,0,0
"01",14145,0,0,0
"01",13593,0,0,0
"01",13575,0,0,0
"01",13548,0,0,0
"01",13523,0,0,0
"01",13496,0,0,0
"01",14085,0,0,0
"01",14567,0,0,0
"01",14117,0,0,0
"01",15957,0,0,0
"01",16038,0,0,0
"01",14278,0,0,0
"01",14586,0,0,0
"01",14430,0,0,0
"01",14448,0,0,0
"01",13751,0,0,0
"01",13662,0,0,0
"01",13654,0,0,0
"01",13619,0,0,0
"01",13612,0,0,0
"01",14450,0,0,0
"01",14456,0,0,0
"01",14474,0,0,0
"01",14540,0,0,0
"01",15721,0,0,0
"01",14135,0,0,0
"01",14486,0,0,0
"01",13659,0,0,0
"01",14866,0,0,0
"01",15526,0,0,0
"01",14568,0,0,0
"01",14762,0,0,0
"01",15413,0,0,0
"01",14520,0,0,0
"01",15342,0,0,0
"01",15374,0,0,0
"01",15467,0,0,0
"01",15428,0,0,0
"01",16223,0,0,0
"01",16887,0,0,0
"01",15590,0,0,0
"01",15788,0,0,0
"01",15603,0,0,0
"01",16224,0,0,0
"01",16226,0,0,0
"01",16227,0,0,0
"01",16543,0,0,0
"01",16291,0,0,0
"01",15496,0,0,0
"01",16606,0,0,0
"01",15541,0,0,0
"01",16371,0,0,0
"01",16372,0,0,0
"01",16464,0,0,0
"01",16845,0,0,0
"01",16457,0,0,0
"01",16139,0,0,0
"01",16843,0,0,0
"01",16641,0,0,0
"01",16714,0,0,0
"01",16636,0,0,0
"01",16814,0,0,0
"01",16973,0,0,0
"01",16540,0,0,0
"01",16925,0,0,0
"01",17019,0,0,0
"01",16931,0,0,0
"01",17039,0,0,0
"01",17094,0,0,0
"01",17218,0,0,0
"01",17508,0,0,0
"01",18175,0,0,0
"01",17696,0,0,0
"01",17201,0,0,0
"01",17421,0,0,0
"01",17415,0,0,0
"01",17246,0,0,0
"01",17209,0,0,0
"01",17853,0,0,0
"01",17383,0,0,0
"01",17815,0,0,0
"01",17611,0,0,0
"01",17859,0,0,0
"01",17621,0,0,0
"01",17899,0,0,0
"01",17618,0,0,0
"01",17714,0,0,0
"01",17817,0,0,0
"01",18548,0,0,0
"01",17843,0,0,0
"01",17661,0,0,0
"01",17862,0,0,0
"01",17983,0,0,0
"01",18188,0,0,0
"01",18475,0,0,0
"01",18117,0,0,0
"01",18319,0,0,0
"01",17997,0,0,0
"01",17999,0,0,0
"01",18462,0,0,0
"01",18501,0,0,0
"01",18005,0,0,0
"01",18201,0,0,0
"01",19354,0,0,0
"01",18425,0,0,0
"01",18449,0,0,0
"01",18726,0,0,0
"01",18687,0,0,0
"01",18827,0,0,0
"01",18553,0,0,0
"01",19328,0,0,0
"01",18538,0,0,0
"01",18530,0,0,0
"01",18582,0,0,0
"01",18598,0,0,0
"01",18597,0,0,0
"01",18481,0,0,0
"01",18572,0,0,0
"01",18712,0,0,0
"01",19086,0,0,0
"01",18761,0,0,0
"01",18723,0,0,0
"01",19007,0,0,0
"01",19214,0,0,0
"01",18781,0,0,0
"01",18752,0,0,0
"01",18833,0,0,0
"01",18880,0,0,0
"01",19331,0,0,0
"01",18954,0,0,0
"01",19349,0,0,0
"01",19383,0,0,0
"01",19759,0,0,0
"01",19029,0,0,0
"01",19465,0,0,0
"01",19405,0,0,0
"01",19365,0,0,0
"01",19675,0,0,0
"01",19407,0,0,0
"01",19475,0,0,0
"01",20106,0,0,0
"01",19543,0,0,0
"01",20136,0,0,0
"01",19422,0,0,0
"01",19578,0,4024,0
"01",20188,0,0,0
"01",19083,0,0,0
"01",19654,0,0,0
"01",19622,0,0,0
"01",20155,0,0,0
"01",19651,0,0,0
"01",20245,0,0,0
"01",19819,0,0,0
"01",19887,0,0,0
"01",19920,0,0,0
"01",10754,0,0,0
"01",8982,0,0,0
"01",9059,0,0,0
"01",9090,0,0,0
"01",9597,0,0,0
"01",9760,0,0,0
"01",10578,0,0,0
"01",9779,0,0,0
"01",9204,0,0,0
"01",9512,0,0,0
"01",9511,0,0,0
"01",10108,0,0,0
"01",10045,0,0,0
"01",10084,0,0,0
"01",9660,0,0,0
"01",9683,0,0,0
"01",10004,0,0,0
"01",9422,0,0,0
"01",9713,0,0,0
"01",11668,0,0,0
"01",11431,0,0,0
"01",16725,0,0,0
"01",8746,0,0,0
"01",8715,0,0,0
"01",8828,0,0,0
"01",10344,0,0,0
"01",11076,0,0,0
"01",9071,0,0,0
"01",9050,0,0,0
"01",9030,0,0,0
"01",9002,0,0,0
"01",9023,0,0,0
"01",9010,0,0,0
"01",10226,0,0,0
"01",10600,0,0,0
"01",10224,0,0,0
"01",10907,0,0,0
"01",10860,0,0,0
"01",9433,0,0,0
"01",9445,0,0,0
"01",9448,0,0,0
"01",9495,0,0,0
"01",9477,0,0,0
"01",9474,0,0,0
"01",15414,0,0,0
"01",9501,0,0,0
"01",10215,0,0,0
"01",10618,0,0,0
"01",10242,0,0,0
"01",9989,0,0,0
"01",9970,0,0,0
"01",9975,0,0,0
"01",9998,0,0,0
"01",9990,0,0,0
"01",10038,0,0,0
"01",10039,0,0,0
"01",10041,0,0,0
"01",10071,0,0,0
"01",10087,0,0,0
"01",10088,0,0,0
"01",10095,0,0,0
"01",10258,0,0,0
"01",10278,0,0,0
"01",10285,0,0,0
"01",11502,0,0,0
"01",11498,0,0,0
"01",11397,0,0,0
"01",10494,0,0,0
"01",10883,0,0,0
"01",11047,0,0,0
"01",10463,0,0,0
"01",11484,0,0,0
"01",11772,0,0,0
"01",12250,0,0,0
"01",11739,0,0,0
"01",13469,0,0,0
"01",13630,0,0,0
"01",12047,0,0,0
"01",12086,0,0,0
"01",12053,0,0,0
"01",11974,0,0,0
"01",12079,0,0,0
"01",11482,0,0,0
"01",11437,0,0,0
"01",11424,0,0,0
"01",11391,0,0,0
"01",11232,0,0,0
"01",11200,0,0,0
"01",11168,0,0,0
"01",11161,0,0,0
"01",11144,0,0,0
"01",12099,0,0,0
"01",12101,0,0,0
"01",12374,0,0,0
"01",13159,0,0,0
"01",12497,0,0,0
"01",12096,0,0,0
"01",11726,0,0,0
"01",12020,0,0,0
"01",12875,0,0,0
"01",12225,0,0,0
"01",13190,0,0,0
"01",11837,0,0,0
"01",11873,0,0,0
"01",11522,0,0,0
"01",11931,0,0,0
"01",11906,0,0,0
"01",13606,0,0,0
"01",13970,0,0,0
"01",14275,0,0,0
"01",12167,0,0,0
"01",12142,0,0,0
"01",13326,0,0,0
"01",13766,0,0,0
"01",14707,0,0,0
"01",14419,0,0,0
"01",13480,0,0,0
"01",12125,0,0,0
"01",12098,0,0,0
"01",12052,0,0,0
"01",12049,0,0,0
"01",12870,0,0,0
"01",12800,0,0,0
"01",12892,0,0,0
"01",12880,0,0,0
"01",12852,0,0,0
"01",12833,0,0,0
"01",12844,0,0,0
"01",12837,0,0,0
"01",13776,0,0,0
"01",13716,0,0,0
"01",14377,0,0,0
"01",15187,0,0,0
"01",13907,0,0,0
"01",13801,0,0,0
"01",14175,0,0,0
"01",14024,0,0,0
"01",13576,0,0,0
"01",13815,0,0,0
"01",13861,0,0,0
"01",14545,0,0,0
"01",13885,0,0,0
"01",11708,0,0,0
"01",14666,0,0,0
"01",14221,0,0,0
"01",14027,0,0,0
"01",14227,0,0,0
"01",14033,0,0,0
"01",14109,0,0,0
"01",14885,0,0,0
"01",14640,0,0,0
"01",15345,0,0,0
"01",13489,0,0,0
"01",14574,0,0,0
"01",15030,0,0,0
"01",13918,0,0,0
"01",14147,0,0,0
"01",14824,0,0,0
"01",14676,0,0,0
"01",16003,0,0,0
"01",14182,0,0,0
"01",16171,0,0,0
"01",14501,0,0,0
"01",15019,0,0,0
"01",16074,0,0,0
"01",15286,0,0,0
"01",15000,0,0,0
"01",15793,0,0,0
"01",16097,0,0,0
"01",15197,0,0,0
"01",14491,0,0,0
"01",14482,0,0,0
"01",14478,0,0,0
